ts,date,version,major,endpoint,latencyMedianMs,latencyMeanMs,reqPerSec,serverLatencyAvgMs,serverLatencyP99Ms,non2xx,errors
1640309603275,"2021-12-24T01:33:23.275Z","4.12.2",4,"info",880.175,917.45,"","","","",""
1640309608785,"2021-12-24T01:33:28.785Z","5.3.0",5,"info",995.643,1044.601,"","","","",""
1640309612925,"2021-12-24T01:33:32.925Z","3.13.1",3,"info",999.588,987.436,"","","","",""
1640309617258,"2021-12-24T01:33:37.258Z","6-next",6,"info",1144.395,1163.889,"","","","",""
1640309857909,"2021-12-24T01:37:37.909Z","3.13.1",3,"tarball",10291.3,10465.974,"","","","",""
1640309952928,"2021-12-24T01:39:12.928Z","4.12.2",4,"tarball",14372.522,14449.398,"","","","",""
1640309956225,"2021-12-24T01:39:16.225Z","6-next",6,"tarball",14362.432,14488.949,"","","","",""
1640309984699,"2021-12-24T01:39:44.699Z","5.3.0",5,"tarball",14431.818,14965.621,"","","","",""
1640395963027,"2021-12-25T01:32:43.027Z","4.12.2",4,"info",1012.026,1014.744,"","","","",""
1640395972046,"2021-12-25T01:32:52.046Z","5.3.0",5,"info",936.32,1015.787,"","","","",""
1640395973438,"2021-12-25T01:32:53.438Z","3.13.1",3,"info",1347.43,1387.46,"","","","",""
1640395992662,"2021-12-25T01:33:12.662Z","6-next",6,"info",1331.285,1370.546,"","","","",""
1640396215424,"2021-12-25T01:36:55.424Z","4.12.2",4,"tarball",9991.01,10143.878,"","","","",""
1640396231683,"2021-12-25T01:37:11.683Z","3.13.1",3,"tarball",10192.162,10372.035,"","","","",""
1640396247284,"2021-12-25T01:37:27.284Z","5.3.0",5,"tarball",10559.226,10638.938,"","","","",""
1640396263895,"2021-12-25T01:37:43.895Z","6-next",6,"tarball",11895.02,12362.507,"","","","",""
1640482524387,"2021-12-26T01:35:24.387Z","4.12.2",4,"info",979.077,990.166,"","","","",""
1640482526638,"2021-12-26T01:35:26.638Z","3.13.1",3,"info",1259.733,1308.349,"","","","",""
1640482527468,"2021-12-26T01:35:27.468Z","5.3.0",5,"info",955.1,1031.223,"","","","",""
1640482547104,"2021-12-26T01:35:47.104Z","6-next",6,"info",977.475,1121.54,"","","","",""
1640482775311,"2021-12-26T01:39:35.311Z","5.3.0",5,"tarball",10034.574,10084.032,"","","","",""
1640482815917,"2021-12-26T01:40:15.917Z","4.12.2",4,"tarball",11565.213,11726.925,"","","","",""
1640482821096,"2021-12-26T01:40:21.096Z","3.13.1",3,"tarball",13330.721,13522.341,"","","","",""
1640482847233,"2021-12-26T01:40:47.233Z","6-next",6,"tarball",12064.055,12164.123,"","","","",""
1640568824546,"2021-12-27T01:33:44.546Z","3.13.1",3,"info",1347.498,1491.946,"","","","",""
1640568843217,"2021-12-27T01:34:03.217Z","6-next",6,"info",1060.592,1097.51,"","","","",""
1640568931703,"2021-12-27T01:35:31.703Z","5.3.0",5,"info",954.103,1015.21,"","","","",""
1640568975039,"2021-12-27T01:36:15.039Z","4.12.2",4,"info",1000.373,1055.979,"","","","",""
1640569103600,"2021-12-27T01:38:23.600Z","6-next",6,"tarball",10158.306,10230.436,"","","","",""
1640569105146,"2021-12-27T01:38:25.146Z","3.13.1",3,"tarball",10589.644,10739.789,"","","","",""
1640569171960,"2021-12-27T01:39:31.960Z","5.3.0",5,"tarball",10332.472,10298.348,"","","","",""
1640569546793,"2021-12-27T01:45:46.793Z","4.12.2",4,"tarball",11632.904,12178.042,"","","","",""
1640655212908,"2021-12-28T01:33:32.908Z","3.13.1",3,"info",971.308,995.262,"","","","",""
1640655251642,"2021-12-28T01:34:11.642Z","6-next",6,"info",881.296,908.098,"","","","",""
1640655514025,"2021-12-28T01:38:34.025Z","6-next",6,"tarball",11929.913,11997.513,"","","","",""
1640741677028,"2021-12-29T01:34:37.028Z","5.3.0",5,"info",812.929,834.712,"","","","",""
1640741683494,"2021-12-29T01:34:43.494Z","4.12.2",4,"info",979.953,991.919,"","","","",""
1640741774638,"2021-12-29T01:36:14.638Z","6-next",6,"info",1066.44,1090.291,"","","","",""
1640742050664,"2021-12-29T01:40:50.664Z","4.12.2",4,"tarball",9792.291,9877.18,"","","","",""
1640828103568,"2021-12-30T01:35:03.568Z","4.12.2",4,"info",864.668,877.807,"","","","",""
1640828108113,"2021-12-30T01:35:08.113Z","3.13.1",3,"info",1240.679,1237.837,"","","","",""
1640828128494,"2021-12-30T01:35:28.494Z","6-next",6,"info",1006.548,1043.202,"","","","",""
1640828444589,"2021-12-30T01:40:44.589Z","3.13.1",3,"tarball",10566.29,10631.048,"","","","",""
1640828506128,"2021-12-30T01:41:46.128Z","4.12.2",4,"tarball",14653.481,14857.567,"","","","",""
1640914473220,"2021-12-31T01:34:33.220Z","4.12.2",4,"info",994.152,1004.25,"","","","",""
1640914481476,"2021-12-31T01:34:41.476Z","5.3.0",5,"info",937.254,980.024,"","","","",""
1641087342004,"2022-01-02T01:35:42.004Z","6-next",6,"info",990.788,1020.68,"","","","",""
1641087719522,"2022-01-02T01:41:59.522Z","6-next",6,"tarball",14385.505,14488.857,"","","","",""
1641173693063,"2022-01-03T01:34:53.063Z","5.3.0",5,"info",986.269,1001.644,"","","","",""
1641173703353,"2022-01-03T01:35:03.353Z","4.12.2",4,"info",839.4,847.971,"","","","",""
1641173997955,"2022-01-03T01:39:57.955Z","3.13.1",3,"tarball",11040.245,11119.738,"","","","",""
1641174078213,"2022-01-03T01:41:18.213Z","4.12.2",4,"tarball",14441.186,15291.84,"","","","",""
1641260242089,"2022-01-04T01:37:22.089Z","4.12.2",4,"info",1229.372,1249.205,"","","","",""
1641260322043,"2022-01-04T01:38:42.043Z","3.13.1",3,"info",1275.999,1278.347,"","","","",""
1641260514944,"2022-01-04T01:41:54.944Z","5.3.0",5,"tarball",9925.287,10297.211,"","","","",""
1641260703050,"2022-01-04T01:45:03.050Z","6-next",6,"tarball",15121.974,15187.521,"","","","",""
1641346480500,"2022-01-05T01:34:40.500Z","3.13.1",3,"info",821.25,830.065,"","","","",""
1641346487746,"2022-01-05T01:34:47.746Z","5.3.0",5,"info",858.23,890.047,"","","","",""
1641346540213,"2022-01-05T01:35:40.213Z","4.12.2",4,"info",917.362,921.11,"","","","",""
1641433052719,"2022-01-06T01:37:32.719Z","4.12.2",4,"info",1083.008,1095.417,"","","","",""
1641433374202,"2022-01-06T01:42:54.202Z","5.3.0",5,"tarball",10240.278,10339.56,"","","","",""
1641519476507,"2022-01-07T01:37:56.507Z","6-next",6,"info",1241.78,1258.709,"","","","",""
1641519707938,"2022-01-07T01:41:47.938Z","6-next",6,"tarball",10281.811,10295.394,"","","","",""
1641605607537,"2022-01-08T01:33:27.537Z","3.13.1",3,"info",852.352,864.389,"","","","",""
1641605948880,"2022-01-08T01:39:08.880Z","6-next",6,"tarball",9877.175,10258.597,"","","","",""
1641606280634,"2022-01-08T01:44:40.634Z","4.12.2",4,"tarball",12886.445,13372.01,"","","","",""
1641692188858,"2022-01-09T01:36:28.858Z","3.13.1",3,"info",915.74,1047.12,"","","","",""
1641692571294,"2022-01-09T01:42:51.294Z","3.13.1",3,"tarball",12915.779,13012.593,"","","","",""
1641692741512,"2022-01-09T01:45:41.512Z","6-next",6,"tarball",11496.035,11650.681,"","","","",""
1641778513028,"2022-01-10T01:35:13.028Z","3.13.1",3,"info",1195.672,1285.993,"","","","",""
1641778552730,"2022-01-10T01:35:52.730Z","6-next",6,"info",994.533,1033.737,"","","","",""
1641778806356,"2022-01-10T01:40:06.356Z","6-next",6,"tarball",11425.01,11573.696,"","","","",""
1641864905407,"2022-01-11T01:35:05.407Z","6-next",6,"info",1072.297,1121.615,"","","","",""
1641865188880,"2022-01-11T01:39:48.880Z","4.12.2",4,"tarball",14043.362,14117.72,"","","","",""
1641951462224,"2022-01-12T01:37:42.224Z","4.12.2",4,"info",1178.143,1203.044,"","","","",""
1641951462975,"2022-01-12T01:37:42.975Z","3.13.1",3,"info",1144.875,1145.415,"","","","",""
1641951806666,"2022-01-12T01:43:26.666Z","3.13.1",3,"tarball",13533.583,13648.423,"","","","",""
1641951967382,"2022-01-12T01:46:07.382Z","4.12.2",4,"tarball",13365.844,13957.798,"","","","",""
1642038184583,"2022-01-13T01:43:04.583Z","5.3.0",5,"tarball",13360.977,13509.608,"","","","",""
1642038193750,"2022-01-13T01:43:13.750Z","3.13.1",3,"tarball",14031.604,14092.954,"","","","",""
1642124110268,"2022-01-14T01:35:10.268Z","5.3.0",5,"info",886.131,930.908,"","","","",""
1642124115720,"2022-01-14T01:35:15.720Z","6-next",6,"info",796.92,798.78,"","","","",""
1642124133188,"2022-01-14T01:35:33.188Z","4.12.2",4,"info",1256,1278.555,"","","","",""
1642124138470,"2022-01-14T01:35:38.470Z","3.13.1",3,"info",1301.698,1321.295,"","","","",""
1642124398273,"2022-01-14T01:39:58.273Z","6-next",6,"tarball",11312.636,11414.477,"","","","",""
1642124399189,"2022-01-14T01:39:59.189Z","4.12.2",4,"tarball",11599.454,11657.542,"","","","",""
1642124437837,"2022-01-14T01:40:37.837Z","5.3.0",5,"tarball",12683.816,12754.724,"","","","",""
1642124471690,"2022-01-14T01:41:11.690Z","3.13.1",3,"tarball",14086.734,14572.751,"","","","",""
1642210490048,"2022-01-15T01:34:50.048Z","5.3.0",5,"info",854.672,881.888,"","","","",""
1642210490391,"2022-01-15T01:34:50.391Z","3.13.1",3,"info",891.704,935.585,"","","","",""
1642210500150,"2022-01-15T01:35:00.150Z","4.12.2",4,"info",877.761,941.561,"","","","",""
1642210506284,"2022-01-15T01:35:06.284Z","6-next",6,"info",852.071,914.167,"","","","",""
1642210758592,"2022-01-15T01:39:18.592Z","3.13.1",3,"tarball",9816.978,9959.011,"","","","",""
1642210762793,"2022-01-15T01:39:22.793Z","6-next",6,"tarball",9961.131,10118.586,"","","","",""
1642210835783,"2022-01-15T01:40:35.783Z","5.3.0",5,"tarball",11715.134,11793.308,"","","","",""
1642210843622,"2022-01-15T01:40:43.622Z","4.12.2",4,"tarball",13504.271,13582.35,"","","","",""
1642296957296,"2022-01-16T01:35:57.296Z","6-next",6,"info",875.45,930.97,"","","","",""
1642296969782,"2022-01-16T01:36:09.782Z","5.3.0",5,"info",1247.5,1339.718,"","","","",""
1642296980210,"2022-01-16T01:36:20.210Z","3.13.1",3,"info",983.358,997.205,"","","","",""
1642296984956,"2022-01-16T01:36:24.956Z","4.12.2",4,"info",1027.102,1074.293,"","","","",""
1642297187905,"2022-01-16T01:39:47.905Z","4.12.2",4,"tarball",9222.554,9282.32,"","","","",""
1642297197802,"2022-01-16T01:39:57.802Z","5.3.0",5,"tarball",9978.822,10070.775,"","","","",""
1642297234120,"2022-01-16T01:40:34.120Z","3.13.1",3,"tarball",11109.705,11260.085,"","","","",""
1642297239591,"2022-01-16T01:40:39.591Z","6-next",6,"tarball",10050.569,10237.067,"","","","",""
1642383329196,"2022-01-17T01:35:29.196Z","3.13.1",3,"info",1078.998,1137.109,"","","","",""
1642383331358,"2022-01-17T01:35:31.358Z","4.12.2",4,"info",1248.952,1356.504,"","","","",""
1642383347764,"2022-01-17T01:35:47.764Z","5.3.0",5,"info",1374.812,1388.618,"","","","",""
1642383352598,"2022-01-17T01:35:52.598Z","6-next",6,"info",1258.89,1342.638,"","","","",""
1642383578731,"2022-01-17T01:39:38.731Z","3.13.1",3,"tarball",10150.904,10240.808,"","","","",""
1642383614885,"2022-01-17T01:40:14.885Z","5.3.0",5,"tarball",12429.028,12488.395,"","","","",""
1642383648972,"2022-01-17T01:40:48.972Z","4.12.2",4,"tarball",14023.578,13991.644,"","","","",""
1642383689553,"2022-01-17T01:41:29.553Z","6-next",6,"tarball",13166.188,13530.266,"","","","",""
1642469731400,"2022-01-18T01:35:31.400Z","4.12.2",4,"info",869.66,890.936,"","","","",""
1642469745635,"2022-01-18T01:35:45.635Z","3.13.1",3,"info",884.979,907.658,"","","","",""
1642469754425,"2022-01-18T01:35:54.425Z","6-next",6,"info",1068.928,1093.616,"","","","",""
1642469755150,"2022-01-18T01:35:55.150Z","5.3.0",5,"info",1040.077,1039.742,"","","","",""
1642470018943,"2022-01-18T01:40:18.943Z","6-next",6,"tarball",10927.319,10954.36,"","","","",""
1642470023698,"2022-01-18T01:40:23.698Z","3.13.1",3,"tarball",10457.539,10616.221,"","","","",""
1642470050440,"2022-01-18T01:40:50.440Z","5.3.0",5,"tarball",11851.709,11992.207,"","","","",""
1642470051323,"2022-01-18T01:40:51.323Z","4.12.2",4,"tarball",11698.942,11784.525,"","","","",""
1642556003296,"2022-01-19T01:33:23.296Z","6-next",6,"info",949.588,972.67,"","","","",""
1642556025750,"2022-01-19T01:33:45.750Z","5.3.0",5,"info",1002.852,1093.207,"","","","",""
1642556033411,"2022-01-19T01:33:53.411Z","4.12.2",4,"info",1406.778,1435.315,"","","","",""
1642556246946,"2022-01-19T01:37:26.946Z","4.12.2",4,"tarball",11172.081,11217.146,"","","","",""
1642556270205,"2022-01-19T01:37:50.205Z","6-next",6,"tarball",11841.075,11899.388,"","","","",""
1642728946884,"2022-01-21T01:35:46.884Z","3.13.1",3,"tarball",9631.801,9635.21,"","","","",""
1642729064971,"2022-01-21T01:37:44.971Z","4.12.2",4,"tarball",12154.963,12261.271,"","","","",""
1642901606183,"2022-01-23T01:33:26.183Z","4.12.2",4,"info",949.148,958.347,"","","","",""
1642988037526,"2022-01-24T01:33:57.526Z","6-next",6,"info",901.77,919.746,"","","","",""
1642988071760,"2022-01-24T01:34:31.760Z","4.12.2",4,"info",1251.297,1256.429,"","","","",""
1642988262038,"2022-01-24T01:37:42.038Z","6-next",6,"tarball",5387.091,5420.289,"","","","",""
1643074542689,"2022-01-25T01:35:42.689Z","5.5.0",5,"info",867.618,1015.118,"","","","",""
1643074546649,"2022-01-25T01:35:46.649Z","4.12.2",4,"info",1001.488,1118.878,"","","","",""
1643074553941,"2022-01-25T01:35:53.941Z","6-next",6,"info",947.488,972.937,"","","","",""
1643074569696,"2022-01-25T01:36:09.696Z","3.13.1",3,"info",1135.843,1143.717,"","","","",""
1643074849315,"2022-01-25T01:40:49.315Z","3.13.1",3,"tarball",11949.593,12053.062,"","","","",""
1643074919084,"2022-01-25T01:41:59.084Z","4.12.2",4,"tarball",12754.063,13030.267,"","","","",""
1643074933208,"2022-01-25T01:42:13.208Z","5.5.0",5,"tarball",13707.17,13879.091,"","","","",""
1643075037927,"2022-01-25T01:43:57.927Z","6-next",6,"tarball",11204.754,11452.892,"","","","",""
1643160975689,"2022-01-26T01:36:15.689Z","4.12.2",4,"info",1184.145,1337.301,"","","","",""
1643160977765,"2022-01-26T01:36:17.765Z","3.13.1",3,"info",1019.748,1181.834,"","","","",""
1643160983859,"2022-01-26T01:36:23.859Z","5.5.0",5,"info",1247.622,1337.796,"","","","",""
1643161004327,"2022-01-26T01:36:44.327Z","6-next",6,"info",1018.724,1088.524,"","","","",""
1643161264523,"2022-01-26T01:41:04.523Z","5.5.0",5,"tarball",10357.583,10493.47,"","","","",""
1643161280347,"2022-01-26T01:41:20.347Z","4.12.2",4,"tarball",11602.467,11604.5,"","","","",""
1643161288025,"2022-01-26T01:41:28.025Z","6-next",6,"tarball",9943.821,10047.788,"","","","",""
1643161309778,"2022-01-26T01:41:49.778Z","3.13.1",3,"tarball",11481.998,11547.193,"","","","",""
1643247278689,"2022-01-27T01:34:38.689Z","4.12.2",4,"info",890.641,910.979,"","","","",""
1643247556787,"2022-01-27T01:39:16.787Z","4.12.2",4,"tarball",9720.531,9736.425,"","","","",""
1643247601150,"2022-01-27T01:40:01.150Z","5.5.0",5,"tarball",11129.347,11222.773,"","","","",""
1643247690594,"2022-01-27T01:41:30.594Z","6-next",6,"tarball",13678.98,13811.823,"","","","",""
1643333555172,"2022-01-28T01:32:35.172Z","4.12.2",4,"info",909.395,925.666,"","","","",""
1643333587646,"2022-01-28T01:33:07.646Z","3.13.1",3,"info",1432.572,1482.176,"","","","",""
1643333604162,"2022-01-28T01:33:24.162Z","5.5.0",5,"info",1181.273,1203.646,"","","","",""
1643333608662,"2022-01-28T01:33:28.662Z","6-next",6,"info",1022.054,1051.51,"","","","",""
1643333899124,"2022-01-28T01:38:19.124Z","6-next",6,"tarball",9252.216,9349.476,"","","","",""
1643333901323,"2022-01-28T01:38:21.323Z","5.5.0",5,"tarball",9446.413,9501.442,"","","","",""
1643333908091,"2022-01-28T01:38:28.091Z","4.12.2",4,"tarball",9784.437,9897.445,"","","","",""
1643333930970,"2022-01-28T01:38:50.970Z","3.13.1",3,"tarball",11187.693,11319.962,"","","","",""
1643419878984,"2022-01-29T01:31:18.984Z","4.12.2",4,"info",1020.996,1226.472,"","","","",""
1643419886519,"2022-01-29T01:31:26.519Z","3.13.1",3,"info",1180.718,1235.389,"","","","",""
1643419894414,"2022-01-29T01:31:34.414Z","5.5.0",5,"info",1081.656,1109.202,"","","","",""
1643419901484,"2022-01-29T01:31:41.484Z","6-next",6,"info",1122.392,1161.168,"","","","",""
1643420135001,"2022-01-29T01:35:35.001Z","5.5.0",5,"tarball",9871.926,9978.852,"","","","",""
1643420175224,"2022-01-29T01:36:15.224Z","4.12.2",4,"tarball",10051.095,10138.055,"","","","",""
1643420199514,"2022-01-29T01:36:39.514Z","3.13.1",3,"tarball",11751.58,11851.229,"","","","",""
1643420243154,"2022-01-29T01:37:23.154Z","6-next",6,"tarball",11584.474,11736.914,"","","","",""
1643506381375,"2022-01-30T01:33:01.375Z","5.5.0",5,"info",1286.272,1295.951,"","","","",""
1643506382191,"2022-01-30T01:33:02.191Z","3.13.1",3,"info",984.682,988.483,"","","","",""
1643506388711,"2022-01-30T01:33:08.711Z","6-next",6,"info",966.043,1051.457,"","","","",""
1643506389005,"2022-01-30T01:33:09.005Z","4.12.2",4,"info",1014.124,1100.58,"","","","",""
1643506700997,"2022-01-30T01:38:20.997Z","3.13.1",3,"tarball",10205.867,10764.867,"","","","",""
1643506742264,"2022-01-30T01:39:02.264Z","4.12.2",4,"tarball",10219.526,10305.291,"","","","",""
1643506757035,"2022-01-30T01:39:17.035Z","5.5.0",5,"tarball",12777.01,12788.877,"","","","",""
1643506778669,"2022-01-30T01:39:38.669Z","6-next",6,"tarball",13451.534,13592.987,"","","","",""
1643592884526,"2022-01-31T01:34:44.526Z","3.13.1",3,"info",946.251,961.43,"","","","",""
1643592886859,"2022-01-31T01:34:46.859Z","6-next",6,"info",996.371,1017.194,"","","","",""
1643593186017,"2022-01-31T01:39:46.017Z","5.5.0",5,"tarball",14426.518,14485.727,"","","","",""
1643679309928,"2022-02-01T01:35:09.928Z","5.5.0",5,"info",1041.203,1057.785,"","","","",""
1643679324597,"2022-02-01T01:35:24.597Z","6-next",6,"info",1088.289,1108.702,"","","","",""
1643679752781,"2022-02-01T01:42:32.781Z","3.13.1",3,"tarball",10394.753,10527.197,"","","","",""
1643766103476,"2022-02-02T01:41:43.476Z","3.13.1",3,"tarball",11477.803,11566.57,"","","","",""
1643766119850,"2022-02-02T01:41:59.850Z","4.12.2",4,"tarball",13171.229,13204.115,"","","","",""
1643852335666,"2022-02-03T01:38:55.666Z","4.12.2",4,"tarball",11198.542,11264.269,"","","","",""
1643938300020,"2022-02-04T01:31:40.020Z","5.5.0",5,"info",859.63,889.871,"","","","",""
1643938309441,"2022-02-04T01:31:49.441Z","4.12.2",4,"info",1035.431,1062.334,"","","","",""
1643938323748,"2022-02-04T01:32:03.748Z","3.13.1",3,"info",1112.832,1252.424,"","","","",""
1643938340279,"2022-02-04T01:32:20.279Z","6-next",6,"info",1168.078,1145.644,"","","","",""
1643938589457,"2022-02-04T01:36:29.457Z","6-next",6,"tarball",9783.361,9891.679,"","","","",""
1643938601929,"2022-02-04T01:36:41.929Z","3.13.1",3,"tarball",9880.655,10037.271,"","","","",""
1643938606360,"2022-02-04T01:36:46.360Z","5.5.0",5,"tarball",10326.891,10440.887,"","","","",""
1643938624645,"2022-02-04T01:37:04.645Z","4.12.2",4,"tarball",10280.183,10336.579,"","","","",""
1644024360771,"2022-02-05T01:26:00.771Z","4.12.2",4,"info",939.6,1042.81,"","","","",""
1644024386216,"2022-02-05T01:26:26.216Z","5.5.0",5,"info",1227.603,1247.13,"","","","",""
1644024388680,"2022-02-05T01:26:28.680Z","3.13.1",3,"info",1303.184,1293.733,"","","","",""
1644024409015,"2022-02-05T01:26:49.015Z","6-next",6,"info",1177.193,1307.553,"","","","",""
1644024648275,"2022-02-05T01:30:48.275Z","3.13.1",3,"tarball",9971.554,10034.652,"","","","",""
1644024709711,"2022-02-05T01:31:49.711Z","4.12.2",4,"tarball",10714.951,10862.82,"","","","",""
1644024786695,"2022-02-05T01:33:06.695Z","5.5.0",5,"tarball",13865.105,14192.372,"","","","",""
1644024793341,"2022-02-05T01:33:13.341Z","6-next",6,"tarball",14036.554,14233.043,"","","","",""
1644111369638,"2022-02-06T01:36:09.638Z","3.13.1",3,"info",1045.273,1083.219,"","","","",""
1644111381927,"2022-02-06T01:36:21.927Z","5.5.0",5,"info",1052.479,1030.88,"","","","",""
1644111385559,"2022-02-06T01:36:25.559Z","6-next",6,"info",1057.196,1140.288,"","","","",""
1644111389712,"2022-02-06T01:36:29.712Z","4.12.2",4,"info",1128.017,1165.944,"","","","",""
1644111666175,"2022-02-06T01:41:06.175Z","3.13.1",3,"tarball",11622.088,11687.628,"","","","",""
1644111676459,"2022-02-06T01:41:16.459Z","4.12.2",4,"tarball",10065.965,10225.014,"","","","",""
1644111730269,"2022-02-06T01:42:10.269Z","6-next",6,"tarball",13576.804,13895.958,"","","","",""
1644111769676,"2022-02-06T01:42:49.676Z","5.5.0",5,"tarball",14028.47,14183.228,"","","","",""
1644197594633,"2022-02-07T01:33:14.633Z","4.12.2",4,"info",950.282,985.774,"","","","",""
1644197599894,"2022-02-07T01:33:19.894Z","5.5.2",5,"info",974.412,991.887,"","","","",""
1644197621384,"2022-02-07T01:33:41.384Z","3.13.1",3,"info",1070.204,1167.878,"","","","",""
1644197624407,"2022-02-07T01:33:44.407Z","6-next",6,"info",892.403,1009.691,"","","","",""
1644197908707,"2022-02-07T01:38:28.707Z","5.5.2",5,"tarball",10359.827,10430.087,"","","","",""
1644197929788,"2022-02-07T01:38:49.788Z","4.12.2",4,"tarball",12774.466,12845.308,"","","","",""
1644197944059,"2022-02-07T01:39:04.059Z","3.13.1",3,"tarball",13676.315,13733.481,"","","","",""
1644198001020,"2022-02-07T01:40:01.020Z","6-next",6,"tarball",13911.795,14043.586,"","","","",""
1644284070763,"2022-02-08T01:34:30.763Z","4.12.2",4,"info",973.355,1064.881,"","","","",""
1644284088455,"2022-02-08T01:34:48.455Z","5.5.2",5,"info",1354.491,1351.895,"","","","",""
1644284091792,"2022-02-08T01:34:51.792Z","3.13.1",3,"info",1299.43,1351.09,"","","","",""
1644284096144,"2022-02-08T01:34:56.144Z","6-next",6,"info",1272.782,1393.56,"","","","",""
1644284301748,"2022-02-08T01:38:21.748Z","3.13.1",3,"tarball",10109.304,10250.964,"","","","",""
1644284308539,"2022-02-08T01:38:28.539Z","5.5.2",5,"tarball",10452.202,10446.349,"","","","",""
1644284339383,"2022-02-08T01:38:59.383Z","6-next",6,"tarball",10607.521,10649.261,"","","","",""
1644284352685,"2022-02-08T01:39:12.685Z","4.12.2",4,"tarball",10805.627,10904.152,"","","","",""
1644370641845,"2022-02-09T01:37:21.845Z","5.5.2",5,"info",1206.833,1215.352,"","","","",""
1644371074090,"2022-02-09T01:44:34.090Z","6-next",6,"tarball",12005.734,12081.256,"","","","",""
1644371075985,"2022-02-09T01:44:35.985Z","4.12.2",4,"tarball",12145.094,12222.815,"","","","",""
1644456834620,"2022-02-10T01:33:54.620Z","3.13.1",3,"info",840.42,834.52,"","","","",""
1644543273167,"2022-02-11T01:34:33.167Z","3.13.1",3,"info",850.606,871.463,"","","","",""
1644543288277,"2022-02-11T01:34:48.277Z","4.12.2",4,"info",971.069,1041.278,"","","","",""
1644543294997,"2022-02-11T01:34:54.997Z","5.5.2",5,"info",973.284,993.372,"","","","",""
1644543319408,"2022-02-11T01:35:19.408Z","6-next",6,"info",956.765,1154.319,"","","","",""
1644543606924,"2022-02-11T01:40:06.924Z","3.13.1",3,"tarball",10629.08,10681.16,"","","","",""
1644543607016,"2022-02-11T01:40:07.016Z","5.5.2",5,"tarball",10753.757,10782.487,"","","","",""
1644543607143,"2022-02-11T01:40:07.143Z","4.12.2",4,"tarball",10718.516,10777.059,"","","","",""
1644543617356,"2022-02-11T01:40:17.356Z","6-next",6,"tarball",11500.581,11551.772,"","","","",""
1644629684601,"2022-02-12T01:34:44.601Z","3.13.1",3,"info",1022.127,1028.047,"","","","",""
1644629691940,"2022-02-12T01:34:51.940Z","4.12.2",4,"info",955.035,982.411,"","","","",""
1644629707599,"2022-02-12T01:35:07.599Z","6-next",6,"info",962.212,959.91,"","","","",""
1644629712325,"2022-02-12T01:35:12.325Z","5.5.2",5,"info",1128.506,1152.005,"","","","",""
1644630035401,"2022-02-12T01:40:35.401Z","3.13.1",3,"tarball",9028.49,9069.21,"","","","",""
1644630048301,"2022-02-12T01:40:48.301Z","6-next",6,"tarball",10121.286,10263.06,"","","","",""
1644630061482,"2022-02-12T01:41:01.482Z","5.5.2",5,"tarball",10887.835,10991.422,"","","","",""
1644630083803,"2022-02-12T01:41:23.803Z","4.12.2",4,"tarball",12544.466,12683.079,"","","","",""
1644716164949,"2022-02-13T01:36:04.949Z","5.5.2",5,"info",969.364,974.271,"","","","",""
1644716191525,"2022-02-13T01:36:31.525Z","4.12.2",4,"info",1072.303,1097.996,"","","","",""
1644716192884,"2022-02-13T01:36:32.884Z","6-next",6,"info",968.861,1000.702,"","","","",""
1644716197336,"2022-02-13T01:36:37.336Z","3.13.1",3,"info",1308.271,1322.444,"","","","",""
1644716604073,"2022-02-13T01:43:24.073Z","4.12.2",4,"tarball",11821.712,11853.591,"","","","",""
1644716605512,"2022-02-13T01:43:25.512Z","6-next",6,"tarball",11971.318,12031.707,"","","","",""
1644716631913,"2022-02-13T01:43:51.913Z","3.13.1",3,"tarball",13856.068,13971.058,"","","","",""
1644716640119,"2022-02-13T01:44:00.119Z","5.5.2",5,"tarball",14530.353,14605.213,"","","","",""
1644802401425,"2022-02-14T01:33:21.425Z","4.12.2",4,"info",985.037,993.213,"","","","",""
1644802415191,"2022-02-14T01:33:35.191Z","3.13.1",3,"info",1001.014,999.255,"","","","",""
1644802431134,"2022-02-14T01:33:51.134Z","5.5.2",5,"info",1330.536,1367.928,"","","","",""
1644802441543,"2022-02-14T01:34:01.543Z","6-next",6,"info",1274.056,1284.521,"","","","",""
1644802776363,"2022-02-14T01:39:36.363Z","3.13.1",3,"tarball",9911.083,9918.926,"","","","",""
1644802786280,"2022-02-14T01:39:46.280Z","6-next",6,"tarball",10250.265,10334.28,"","","","",""
1644802786983,"2022-02-14T01:39:46.983Z","4.12.2",4,"tarball",10181.015,10297.861,"","","","",""
1644802844404,"2022-02-14T01:40:44.404Z","5.5.2",5,"tarball",14315.764,14312.086,"","","","",""
1644889423486,"2022-02-15T01:43:43.486Z","6-next",6,"tarball",10112.34,10156.478,"","","","",""
1645148118495,"2022-02-18T01:35:18.495Z","4.12.2",4,"info",1115.165,1167.759,"","","","",""
1645148127659,"2022-02-18T01:35:27.659Z","5.5.2",5,"info",1016.706,1072.354,"","","","",""
1645148139602,"2022-02-18T01:35:39.602Z","3.13.1",3,"info",1283.089,1377.528,"","","","",""
1645148151096,"2022-02-18T01:35:51.096Z","6-next",6,"info",1298.246,1324.811,"","","","",""
1645148516332,"2022-02-18T01:41:56.332Z","6-next",6,"tarball",10333.666,10391.107,"","","","",""
1645148530286,"2022-02-18T01:42:10.286Z","3.13.1",3,"tarball",11072.77,11132.891,"","","","",""
